Console,GameName,Review,Score,Score_Category
PS,Independence Day Review,Mediocre,5,Mediocre (5-5.9)
PS,Hydro Thunder Review,Fair,6,Fair (6-6.9)
PC,ZPC Review,Bad,3,Bad (3-3.9)
PC,Zork Nemesis Review,Good,7,Good (7-7.9)
PC,Zork Grand Inquisitor Review,Great,8,Great (8-8.9)
PC,Zoop Review,Good,7,Good (7-7.9)
PC,Zone Raiders Review,Fair,6,Fair (6-6.9)
PC,You Don't Know Jack Review,Superb,9,Excellent (9-10)
PC,Yoot Tower Review,Poor,4,Poor (4-4.9)
PC,Yoda Stories Review,Poor,4,Poor (4-4.9)
PC,You Don't Know Jack Volume 3 Review,Great,8,Great (8-8.9)
PC,You Don't Know Jack Volume 2 Review,Superb,9,Excellent (9-10)
PC,Y2K: The Game Review,Fair,6,Fair (6-6.9)
PC,Extreme Winter Sports Review,Terrible,2,Terrible (2-2.9)
PC,X-Wing Collector Series Review,Great,8,Great (8-8.9)
PC,X-Wing vs. TIE Fighter Review,Good,7,Good (7-7.9)
PC,X-Wing vs. TIE Fighter: Balance of Power Review,Great,8,Great (8-8.9)
PC,XS Review,Poor,4,Poor (4-4.9)
PC,X-Men: The Ravages of Apocalypse Review,Poor,4,Poor (4-4.9)
PC,The X-Files Game Review,Mediocre,5,Mediocre (5-5.9)
PC,X-COM: UFO Defense Review,Superb,9,Excellent (9-10)
PC,X-COM: Terror From the Deep Review,Good,7,Good (7-7.9)
PC,X-COM: Interceptor Review,Good,7,Good (7-7.9)
PC,XCar: Experimental Racing Review,Fair,6,Fair (6-6.9)
PC,Extreme Boards & Blades Review,Mediocre,5,Mediocre (5-5.9)
PC,WWF In Your House Review,Mediocre,5,Mediocre (5-5.9)
PC,WWII Fighters Review,Superb,9,Excellent (9-10)
PC,Nations: WWII Fighter Command Review,Mediocre,5,Mediocre (5-5.9)
PC,Wall Street Trader 2000 Review,Good,7,Good (7-7.9)
PC,World Cup 98 Review,Great,8,Great (8-8.9)
PC,Worms 2 Review,Great,8,Great (8-8.9)
PC,Smart Games Word Puzzles Review,Fair,6,Fair (6-6.9)
PC,Hoyle Word Games Review,Good,7,Good (7-7.9)
PC,Wooden Ships & Iron Men Review,Fair,6,Fair (6-6.9)
PC,Wipeout XL Review,Good,7,Good (7-7.9)
PC,Witchaven Review,Mediocre,5,Mediocre (5-5.9)
PC,Wing Commander IV: The Price of Freedom Review,Great,8,Great (8-8.9)
PC,Wild Wild West: The Steel Assassin Review,Mediocre,5,Mediocre (5-5.9)
PC,Wheel of Fortune Review,Mediocre,5,Mediocre (5-5.9)
PC,Wetrix Review,Fair,6,Fair (6-6.9)
PC,West Front Review,Great,8,Great (8-8.9)
PC,Warcraft II: Beyond the Dark Portal Review,Superb,9,Excellent (9-10)
PC,Waterworld Review,Poor,4,Poor (4-4.9)
PC,War Wind II: Human Onslaught Review,Great,8,Great (8-8.9)
PC,War Wind Review,Great,8,Great (8-8.9)
PC,Warlords III: Reign of Heroes Review,Great,8,Great (8-8.9)
PC,Warlords III: Darklords Rising Review,Great,8,Great (8-8.9)
PC,War Inc. Review,Mediocre,5,Mediocre (5-5.9)
PC,WarGods Review,Mediocre,5,Mediocre (5-5.9)
PC,Wargasm Review,Good,7,Good (7-7.9)
PC,WarGames Review,Good,7,Good (7-7.9)
PC,Warcraft II: Tides of Darkness Review,Superb,9,Excellent (9-10)
PC,The War College Review,Poor,4,Poor (4-4.9)
PC,WarBreeds Review,Fair,6,Fair (6-6.9)
PC,WarBirds Review,Great,8,Great (8-8.9)
PC,Wages of War: The Business of Battle Review,Great,8,Great (8-8.9)
PC,Warcraft II: Battle.net Edition Review,Great,8,Great (8-8.9)
PC,Virtual Snooker Review,Good,7,Good (7-7.9)
PC,VR Soccer Review,Fair,6,Fair (6-6.9)
PC,VR Baseball - Hardware Accelerated Review,Fair,6,Fair (6-6.9)
PC,VR Baseball 2000 Review,Good,7,Good (7-7.9)
PC,Virus: The Game Review,Terrible,2,Terrible (2-2.9)
PC,Virtua Squad Review,Good,7,Good (7-7.9)
PC,Virtua Squad 2 Review,Good,7,Good (7-7.9)
PC,Virtual Pool Review,Good,7,Good (7-7.9)
PC,Virtual On Cybertroopers Review,Mediocre,5,Mediocre (5-5.9)
PC,Virtual Jigsaw: MasterPieces Edition Review,Fair,6,Fair (6-6.9)
PC,Virtual Pool 2 Review,Good,7,Good (7-7.9)
PC,Vigilance Review,Mediocre,5,Mediocre (5-5.9)
PC,Versailles 1685 Review,Fair,6,Fair (6-6.9)
PC,Vangers: One for the Road Review,Poor,4,Poor (4-4.9)
PC,U.S. Navy Fighters '97 Review,Good,7,Good (7-7.9)
PC,USCF Chess Review,Mediocre,5,Mediocre (5-5.9)
PC,Urban Assault Review,Fair,6,Fair (6-6.9)
PC,Uprising Review,Good,7,Good (7-7.9)
PC,Uprising 2: Lead and Destroy Review,Good,7,Good (7-7.9)
PC,USAF Review,Great,8,Great (8-8.9)
PC,Unnecessary Roughness '96 Review,Good,7,Good (7-7.9)
PC,Ungaria Review,Mediocre,5,Mediocre (5-5.9)
PC,Descent to Undermountain Review,Bad,3,Bad (3-3.9)
PC,UltraCorps Review,Great,8,Great (8-8.9)
PC,Ultim@te Race Pro Review,Good,7,Good (7-7.9)
PC,The Ultimate RPG Archives Review,Good,7,Good (7-7.9)
PC,Ultima Collection Review,Good,7,Good (7-7.9)
PC,Tzar: The Burden of the Crown Review,Fair,6,Fair (6-6.9)
PC,Twisted Metal 2 Review,Fair,6,Fair (6-6.9)
PC,Twinsen's Odyssey Review,Great,8,Great (8-8.9)
PC,Turok: Dinosaur Hunter Review,Good,7,Good (7-7.9)
PC,Front Page Sports: Trophy Rivers Review,Fair,6,Fair (6-6.9)
PC,Triple Play 99 Review,Great,8,Great (8-8.9)
PC,Triple Play 98 Review,Great,8,Great (8-8.9)
PC,Triple Play 97 Review,Superb,9,Excellent (9-10)
PC,Tribal Rage Review,Bad,3,Bad (3-3.9)
PC,TrickStyle Review,Fair,6,Fair (6-6.9)
PC,Treasure Quest Review,Bad,3,Bad (3-3.9)
PC,Tracer Review,Fair,6,Fair (6-6.9)
PC,Triple Play 2001 Review,Poor,4,Poor (4-4.9)
PC,Triple Play 2000 Review,Good,7,Good (7-7.9)
PC,Total Pinball 3D Review,Mediocre,5,Mediocre (5-5.9)
PC,Total Mayhem Review,Good,7,Good (7-7.9)
PC,Total Distortion Review,Fair,6,Fair (6-6.9)
PC,Total Control Football Review,Mediocre,5,Mediocre (5-5.9)
PC,Torin's Passage Review,Good,7,Good (7-7.9)
PC,Top Gun: Hornet's Nest Review,Bad,3,Bad (3-3.9)
PC,Top Gun: Fire at Will Review,Bad,3,Bad (3-3.9)
PC,Tony La Russa Baseball 3: 1996 Edition Review,Great,8,Great (8-8.9)
PC,Toy Story Review,Fair,6,Fair (6-6.9)
PC,The Tone Rebellion Review,Great,8,Great (8-8.9)
PC,Tomb Raider Review,Great,8,Great (8-8.9)
PC,Tomb Raider III Review,Fair,6,Fair (6-6.9)
PC,Touring Car Challenge Review,Great,8,Great (8-8.9)
PC,Star Trek: The Next Generation - Birth of the Federation Review,Good,7,Good (7-7.9)
PC,Total Knockout Review,Poor,4,Poor (4-4.9)
PC,Titanic: Adventure out of Time Review,Fair,6,Fair (6-6.9)
PC,Pro Pinball: Timeshock! Review,Great,8,Great (8-8.9)
PC,Timelapse Review,Good,7,Good (7-7.9)
PC,Tiger Woods 99 Review,Good,7,Good (7-7.9)
PC,Tiger Woods PGA Tour 2000 Review,Good,7,Good (7-7.9)
PC,TIE Fighter: Collector's CD-ROM Review,Great,8,Great (8-8.9)
PC,Thunderscape Review,Good,7,Good (7-7.9)
PC,Test Drive 5 Review,Fair,6,Fair (6-6.9)
PC,The Dame Was Loaded Review,Fair,6,Fair (6-6.9)
PC,Test Drive: Off-Road Review,Fair,6,Fair (6-6.9)
PC,Test Drive 6 Review,Poor,4,Poor (4-4.9)
PC,Terra Nova Review,Superb,9,Excellent (9-10)
PC,Terracide Review,Fair,6,Fair (6-6.9)
PC,Terminal Velocity Review,Fair,6,Fair (6-6.9)
PC,Temujin: The Capricorn Collection Review,Mediocre,5,Mediocre (5-5.9)
PC,Team Apache Review,Good,7,Good (7-7.9)
PC,Test Drive: Off-Road 3 Review,Fair,6,Fair (6-6.9)
PC,Test Drive: Off-Road 2 Review,Poor,4,Poor (4-4.9)
PC,Thunder Brigade Review,Mediocre,5,Mediocre (5-5.9)
PC,Tanarus Review,Great,8,Great (8-8.9)
PC,Tanktics Review,Mediocre,5,Mediocre (5-5.9)
PC,Take No Prisoners Review,Good,7,Good (7-7.9)
PC,Syn-Factor Review,Poor,4,Poor (4-4.9)
PC,SWIV 3D Review,Great,8,Great (8-8.9)
PC,SWAT 3: Close Quarters Battle Review,Great,8,Great (8-8.9)
PC,Police Quest: SWAT 2 Review,Mediocre,5,Mediocre (5-5.9)
PC,Surface Tension Review,Fair,6,Fair (6-6.9)
PC,Superbike World Championship Review,Great,8,Great (8-8.9)
PC,F/A-18E Super Hornet Review,Fair,6,Fair (6-6.9)
PC,Superbike 2000 Review,Great,8,Great (8-8.9)
PC,Superbike World Champions Review,Great,8,Great (8-8.9)
PC,SubSpace Review,Good,7,Good (7-7.9)
PC,Sub Culture Review,Good,7,Good (7-7.9)
PC,Z Review,Good,7,Good (7-7.9)
PC,Su-27 Flanker Review,Good,7,Good (7-7.9)
PC,Toonstruck Review,Great,8,Great (8-8.9)
PC,Striker 96 Review,Good,7,Good (7-7.9)
PC,Streets of SimCity Review,Poor,4,Poor (4-4.9)
PC,Stratosphere Review,Fair,6,Fair (6-6.9)
PC,Stratego Review,Good,7,Good (7-7.9)
PC,Nuclear Strike Review,Good,7,Good (7-7.9)
PC,North vs. South Review,Mediocre,5,Mediocre (5-5.9)
PC,Norse by Norsewest Review,Great,8,Great (8-8.9)
PC,Noir Review,Poor,4,Poor (4-4.9)
PC,NIRA Intense Import Drag Racing Review,Fair,6,Fair (6-6.9)
PC,Nine Review,Good,7,Good (7-7.9)
PC,Nihilist Review,Fair,6,Fair (6-6.9)
PC,Nightmare Creatures Review,Mediocre,5,Mediocre (5-5.9)
PC,Ring: The Legend of the Nibelungen Review,Bad,3,Bad (3-3.9)
PC,NHRA Drag Racing Review,Mediocre,5,Mediocre (5-5.9)
PC,NHL Powerplay '98 Review,Good,7,Good (7-7.9)
PC,NHL Powerplay '96 Review,Great,8,Great (8-8.9)
PC,NHL 99 Review,Great,8,Great (8-8.9)
PC,NHL 98 Review,Superb,9,Excellent (9-10)
PC,NHL 97 Review,Great,8,Great (8-8.9)
PC,Stonekeep Review,Fair,6,Fair (6-6.9)
PC,Space Bunnies Must Die! Review,Mediocre,5,Mediocre (5-5.9)
PC,Space Bar Review,Good,7,Good (7-7.9)
PC,South Park Review,Poor,4,Poor (4-4.9)
PC,SoulTrap Review,Mediocre,5,Mediocre (5-5.9)
PC,Sorry! CD-ROM Review,Good,7,Good (7-7.9)
PC,Sonic CD Review,Mediocre,5,Mediocre (5-5.9)
PC,Sonic 3D Blast Review,Mediocre,5,Mediocre (5-5.9)
PC,Solid Ice Review,Poor,4,Poor (4-4.9)
PC,Soldiers at War Review,Great,8,Great (8-8.9)
PC,Soldier Boyz Review,Bad,3,Bad (3-3.9)
PC,BattleTech: Solaris Review,Great,8,Great (8-8.9)
PC,SODA Off-Road Racing Review,Good,7,Good (7-7.9)
PC,Worldwide Soccer Review,Fair,6,Fair (6-6.9)
PC,Sid Meier's Gettysburg! Review,Superb,9,Excellent (9-10)
PC,Smart Games Challenge 3 Review,Good,7,Good (7-7.9)
PC,Slave Zero Review,Fair,6,Fair (6-6.9)
PC,They Call Me... The Skul and The Suit Review,Terrible,2,Terrible (2-2.9)
PC,SkullCracker Review,Abysmal,1,Abysmal (0-1.9)
PC,Sin Mission Pack: Wages of Sin Review,Good,7,Good (7-7.9)
PC,Sinistar: Unleashed Review,Fair,6,Fair (6-6.9)
PC,SimPark Review,Fair,6,Fair (6-6.9)
PC,SimIsle: Missions in the Rainforest Review,Good,7,Good (7-7.9)
PC,SimCopter Review,Good,7,Good (7-7.9)
PC,SimCity 2000 CD-ROM Review,Good,7,Good (7-7.9)
PC,SimCity 2000: Network Edition Review,Good,7,Good (7-7.9)
PC,Silent Thunder: A-10 Tank Killer II Review,Great,8,Great (8-8.9)
PC,Silent Hunter Review,Great,8,Great (8-8.9)
PC,Shivers Review,Fair,6,Fair (6-6.9)
PC,Shivers II: Harvest of Souls Review,Great,8,Great (8-8.9)
PC,Shipwreckers! Review,Fair,6,Fair (6-6.9)
PC,Battleground 4: Shiloh Review,Great,8,Great (8-8.9)
PC,Lost Files of Sherlock Holmes: Case of the Rose Tattoo Review,Fair,6,Fair (6-6.9)
PC,Shellshock Review,Poor,4,Poor (4-4.9)
PC,Shattered Light Review,Bad,3,Bad (3-3.9)
PC,Shanghai: Second Dynasty Review,Good,7,Good (7-7.9)
PC,Shanghai: Dynasty Review,Great,8,Great (8-8.9)
PC,Shadows over Riva Review,Good,7,Good (7-7.9)
PC,Shadow Master Review,Poor,4,Poor (4-4.9)
PC,Shadow Company: Left for Dead Review,Fair,6,Fair (6-6.9)
PC,Shadow Watch Review,Good,7,Good (7-7.9)
PC,Shadoan Review,Good,7,Good (7-7.9)
PC,Shadows of the Empire Review,Mediocre,5,Mediocre (5-5.9)
PC,Sci-Fi Channel Trivia Game Review,Mediocre,5,Mediocre (5-5.9)
PC,Seven Kingdoms Review,Superb,9,Excellent (9-10)
PC,Seven Kingdoms II Review,Superb,9,Excellent (9-10)
PC,Need for Speed: High Stakes Review,Great,8,Great (8-8.9)
PC,NFL Quarterback Club '97 Review,Mediocre,5,Mediocre (5-5.9)
PC,NFL GameDay 99 Review,Good,7,Good (7-7.9)
PC,NHL '96 Review,Good,7,Good (7-7.9)
PC,NFL Blitz Review,Superb,9,Excellent (9-10)
PC,NFL Fever 2000 Review,Good,7,Good (7-7.9)
PC,Newman/Haas Racing Review,Mediocre,5,Mediocre (5-5.9)
PC,Need for Speed III Review,Great,8,Great (8-8.9)
PC,NET:Zone Review,Bad,3,Bad (3-3.9)
PC,netWAR Review,Good,7,Good (7-7.9)
PC,Nerf ArenaBlast Review,Good,7,Good (7-7.9)
PC,Nemesis: The Wizardry Adventure Review,Good,7,Good (7-7.9)
PC,The Need for Speed Review,Great,8,Great (8-8.9)
PC,Necrodome Review,Mediocre,5,Mediocre (5-5.9)
PC,NCAA Final Four 97 Review,Fair,6,Fair (6-6.9)
PC,NCAA Football 99 Review,Fair,6,Fair (6-6.9)
PC,NCAA Football 98 Review,Fair,6,Fair (6-6.9)
PC,NBA Live 99 Review,Great,8,Great (8-8.9)
PC,NBA Live 98 Review,Great,8,Great (8-8.9)
PC,NBA Live 2000 Review,Great,8,Great (8-8.9)
PC,NBA Jam Extreme Review,Poor,4,Poor (4-4.9)
PC,NBA Inside Drive 2000 Review,Good,7,Good (7-7.9)
PC,NBA Hangtime Review,Good,7,Good (7-7.9)
PC,NBA Full Court Press Review,Mediocre,5,Mediocre (5-5.9)
PC,NBA Basketball 2000 Review,Mediocre,5,Mediocre (5-5.9)
PC,NBA Action 98 Review,Good,7,Good (7-7.9)
PC,NBA Live 97 Review,Great,8,Great (8-8.9)
PC,NASCAR Legends Review,Superb,9,Excellent (9-10)
PC,NASCAR 2000 Review,Good,7,Good (7-7.9)
PC,NASCAR Racing 2 Review,Superb,9,Excellent (9-10)
PC,Battleground 6: Napoleon in Russia Review,Good,7,Good (7-7.9)
PC,Napoleon 1813 Review,Fair,6,Fair (6-6.9)
PC,NAM Review,Poor,4,Poor (4-4.9)
PC,Myth II: Soulblighter Review,Superb,9,Excellent (9-10)
PC,Muzzle Velocity Review,Mediocre,5,Mediocre (5-5.9)
PC,Mutant Penguins Review,Mediocre,5,Mediocre (5-5.9)
PC,Magic: The Gathering - Duels of the Planeswalkers Review,Fair,6,Fair (6-6.9)
PC,Microsoft Soccer Review,Poor,4,Poor (4-4.9)
PC,Microsoft Golf 1999 Edition Review,Good,7,Good (7-7.9)
PC,Microsoft Golf 1998 Edition Review,Great,8,Great (8-8.9)
PC,Microsoft Flight Simulator 98 Review,Good,7,Good (7-7.9)
PC,Microsoft Flight Simulator 2000 Review,Great,8,Great (8-8.9)
PC,Microsoft Flight Simulator for Windows 95 Review,Good,7,Good (7-7.9)
PC,Microsoft Baseball 2001 Review,Fair,6,Fair (6-6.9)
PC,Microsoft Baseball 2000 Review,Fair,6,Fair (6-6.9)
PC,Microsoft Baseball 3D Review,Good,7,Good (7-7.9)
PC,Motorhead Review,Good,7,Good (7-7.9)
PC,Moto Racer Review,Good,7,Good (7-7.9)
PC,Moto Racer 2 Review,Great,8,Great (8-8.9)
PC,Motocross Madness Review,Great,8,Great (8-8.9)
PC,Montezuma's Return Review,Good,7,Good (7-7.9)
PC,Monster Truck Madness Review,Good,7,Good (7-7.9)
PC,Monopoly Review,Good,7,Good (7-7.9)
PC,Mummy: Tomb of the Pharaoh Review,Poor,4,Poor (4-4.9)
PC,Monopoly Casino Review,Good,7,Good (7-7.9)
PC,The Curse of Monkey Island Review,Superb,9,Excellent (9-10)
PC,ABC Monday Night Football Review,Good,7,Good (7-7.9)
PC,War Along the Mohawk Review,Fair,6,Fair (6-6.9)
PC,Mobil 1 Rally Championship Review,Great,8,Great (8-8.9)
PC,Mission Critical Review,Great,8,Great (8-8.9)
PC,3D Ultra Mini Golf Review,Poor,4,Poor (4-4.9)
PC,Monster Truck Madness 2 Review,Good,7,Good (7-7.9)
PC,MindRover: The Europa Project Review,Great,8,Great (8-8.9)
PC,Mind Grind Review,Mediocre,5,Mediocre (5-5.9)
PC,Might and Magic VII: For Blood and Honor Review,Great,8,Great (8-8.9)
PC,Mode Review,Terrible,2,Terrible (2-2.9)
PC,MiG Alley Review,Superb,9,Excellent (9-10)
PC,Midtown Madness Review,Good,7,Good (7-7.9)
PC,Men In Black: The Game Review,Bad,3,Bad (3-3.9)
PC,Sid Meier's Antietam! Review,Great,8,Great (8-8.9)
PC,MegaRace 2 Review,Fair,6,Fair (6-6.9)
PC,MechWarrior 3 Review,Great,8,Great (8-8.9)
PC,MechWarrior 3: Pirate's Moon Expansion Pack Review,Good,7,Good (7-7.9)
PC,MechWarrior 2: Mercenaries Review,Great,8,Great (8-8.9)
PC,MechCommander Gold Review,Good,7,Good (7-7.9)
PC,MechWarrior 2: Ghost Bear's Legacy Review,Great,8,Great (8-8.9)
PC,MechCommander Review,Good,7,Good (7-7.9)
PC,Meat Puppet Review,Poor,4,Poor (4-4.9)
PC,M.A.X. Review,Great,8,Great (8-8.9)
PC,Mastermind CD-ROM Review,Poor,4,Poor (4-4.9)
PC,Mass Destruction Review,Good,7,Good (7-7.9)
PC,Marble Drop Review,Mediocre,5,Mediocre (5-5.9)
PC,Marathon 2 Review,Great,8,Great (8-8.9)
PC,Man of War II: Chains of Command Review,Fair,6,Fair (6-6.9)
PC,Manic Karts Review,Bad,3,Bad (3-3.9)
PC,Machine Hunter Review,Bad,3,Bad (3-3.9)
PC,Magic: The Gathering - Spells of the Ancients Review,Great,8,Great (8-8.9)
PC,Magic: The Gathering Review,Good,7,Good (7-7.9)
PC,Magic Carpet II: The Netherworlds Review,Superb,9,Excellent (9-10)
PC,Magic: The Gathering - BattleMage Review,Bad,3,Bad (3-3.9)
PC,MageSlayer Review,Good,7,Good (7-7.9)
PC,Madden NFL 99 Review,Great,8,Great (8-8.9)
PC,Madden NFL 98 Review,Great,8,Great (8-8.9)
PC,Madden NFL 2000 Review,Good,7,Good (7-7.9)
PC,Madden NFL 97 Review,Fair,6,Fair (6-6.9)
PC,Machines Review,Fair,6,Fair (6-6.9)
PC,M1 Tank Platoon II Review,Great,8,Great (8-8.9)
PC,iM1A2 Abrams Review,Good,7,Good (7-7.9)
PC,South Park: Chef's Luv Shack Review,Poor,4,Poor (4-4.9)
PC,Luftwaffe Commander Review,Mediocre,5,Mediocre (5-5.9)
PC,Lose Your Marbles Review,Good,7,Good (7-7.9)
PC,Lands of Lore III Review,Poor,4,Poor (4-4.9)
PC,Lands of Lore: Guardians of Destiny Review,Good,7,Good (7-7.9)
PC,Lords of Magic Review,Fair,6,Fair (6-6.9)
PC,AH-64D Longbow Review,Great,8,Great (8-8.9)
PC,Lords of Magic: Special Edition Review,Good,7,Good (7-7.9)
PC,Lode Runner 2 Review,Great,8,Great (8-8.9)
PC,Links LS Review,Great,8,Great (8-8.9)
PC,Links Extreme Review,Mediocre,5,Mediocre (5-5.9)
PC,Links LS 1999 Edition Review,Superb,9,Excellent (9-10)
PC,Links LS 1998 Edition Review,Superb,9,Excellent (9-10)
PC,Links 386 CD Review,Good,7,Good (7-7.9)
PC,Links LS 2000 Review,Good,7,Good (7-7.9)
PC,Lighthouse Review,Fair,6,Fair (6-6.9)
PC,Lemmings Paintball Review,Mediocre,5,Mediocre (5-5.9)
PC,Test Drive Le Mans Review,Fair,6,Fair (6-6.9)
PC,Leisure Suit Larry's Casino Review,Fair,6,Fair (6-6.9)
PC,Leisure Suit Larry 7: Love for Sail! Review,Fair,6,Fair (6-6.9)
PC,LEGO Racers Review,Good,7,Good (7-7.9)
PC,Legends Football '98 Review,Poor,4,Poor (4-4.9)
PC,The Last Express Review,Good,7,Good (7-7.9)
PC,Longbow 2 Review,Superb,9,Excellent (9-10)
PC,Last Call Review,Fair,6,Fair (6-6.9)
PC,Tony La Russa Baseball 4 Review,Mediocre,5,Mediocre (5-5.9)
PC,Lander Review,Mediocre,5,Mediocre (5-5.9)
PC,Krazy Ivan Review,Mediocre,5,Mediocre (5-5.9)
PC,Knight's Chase Review,Fair,6,Fair (6-6.9)
PC,Klingon Honor Guard Review,Fair,6,Fair (6-6.9)
PC,KKND Xtreme Review,Mediocre,5,Mediocre (5-5.9)
PC,KKND 2: Krossfire Review,Mediocre,5,Mediocre (5-5.9)
PC,King's Quest: The Mask of Eternity Review,Good,7,Good (7-7.9)
PC,Koala Lumpur: Journey to the Edge Review,Good,7,Good (7-7.9)
PC,Kingdom O' Magic Review,Fair,6,Fair (6-6.9)
PC,Wing Commander: The Kilrathi Saga Review,Good,7,Good (7-7.9)
PC,Killing Time Review,Good,7,Good (7-7.9)
PC,KickOff 97 Review,Fair,6,Fair (6-6.9)
PC,Juggernaut Corps: First Assault Review,Mediocre,5,Mediocre (5-5.9)
PC,Joint Strike Fighter Review,Good,7,Good (7-7.9)
PC,Jeff Gordon XS Racing Review,Fair,6,Fair (6-6.9)
PC,JetFighter: Full Burn Review,Fair,6,Fair (6-6.9)
PC,Jet Moto Review,Good,7,Good (7-7.9)
PC,JetFighter III Review,Fair,6,Fair (6-6.9)
PC,JetFighter III Enhanced Campaign CD Review,Good,7,Good (7-7.9)
PC,Jeopardy! Review,Good,7,Good (7-7.9)
PC,Jedi Knight: Dark Forces II Review,Great,8,Great (8-8.9)
PC,Jazz Jackrabbit 2 Review,Great,8,Great (8-8.9)
PC,Jagged Alliance 2 Review,Great,8,Great (8-8.9)
PC,You Don't Know Jack Sports Review,Superb,9,Excellent (9-10)
PC,Jack Nicklaus Online Golf Tour Review,Superb,9,Excellent (9-10)
PC,Jack Nicklaus 5 Review,Great,8,Great (8-8.9)
PC,Jack Nicklaus 4 Review,Great,8,Great (8-8.9)
PC,KKND Review,Fair,6,Fair (6-6.9)
PC,You Don't Know Jack Movies Review,Great,8,Great (8-8.9)
PC,Independence War Deluxe Edition Review,Good,7,Good (7-7.9)
PC,iPanzer '44 Review,Bad,3,Bad (3-3.9)
PC,Invictus: In the Shadow of Olympus Review,Poor,4,Poor (4-4.9)
PC,Into the Void Review,Bad,3,Bad (3-3.9)
PC,In the First Degree Review,Good,7,Good (7-7.9)
PC,Interpose Review,Poor,4,Poor (4-4.9)
PC,Interstate '82 Review,Fair,6,Fair (6-6.9)
PC,Interstate '76 Arsenal Review,Good,7,Good (7-7.9)
PC,Infocom Classic Text Adventure Masterpieces Review,Good,7,Good (7-7.9)
PC,Ka-52 Team Alligator Review,Mediocre,5,Mediocre (5-5.9)
PC,IndyCar Racing II Review,Good,7,Good (7-7.9)
PC,Indiana Jones and his Desktop Adventures Review,Mediocre,5,Mediocre (5-5.9)
PC,Indiana Jones and the Infernal Machine Review,Fair,6,Fair (6-6.9)
PC,Independence Day Review,Mediocre,5,Mediocre (5-5.9)
PC,Incubation: The Wilderness Missions Review,Great,8,Great (8-8.9)
PC,Incubation Review,Fair,6,Fair (6-6.9)
PC,Incoming Review,Good,7,Good (7-7.9)
PC,Independence War Review,Superb,9,Excellent (9-10)
PC,Imperialism Review,Great,8,Great (8-8.9)
PC,Imperialism II: Age of Exploration Review,Great,8,Great (8-8.9)
PC,"I Have No Mouth, and I Must Scream Review",Poor,4,Poor (4-4.9)
PC,iF/A-18E Carrier Strike Fighter Review,Fair,6,Fair (6-6.9)
PC,iF-22 Persian Gulf v5.0 Review,Fair,6,Fair (6-6.9)
PC,Icebreaker Review,Good,7,Good (7-7.9)
PC,iF-22 Review,Mediocre,5,Mediocre (5-5.9)
PC,Icarus: Sanctuary of the Gods Review,Fair,6,Fair (6-6.9)
PC,Hype - The Time Quest Review,Great,8,Great (8-8.9)
PC,HyperBlade Review,Good,7,Good (7-7.9)
PC,Hunter Hunted Review,Good,7,Good (7-7.9)
PC,Humans III: Evolution Lost in Time Review,Terrible,2,Terrible (2-2.9)
PC,Hoyle Solitaire Review,Good,7,Good (7-7.9)
PC,Hoyle Poker Review,Great,8,Great (8-8.9)
PC,Hoyle Classic Card Games Review,Good,7,Good (7-7.9)
PC,Hoyle Classic Board Games Review,Good,7,Good (7-7.9)
PC,iF-16 Review,Good,7,Good (7-7.9)
PC,Heroes of Might and Magic II: The Price of Loyalty Review,Fair,6,Fair (6-6.9)
PC,History of the World Review,Terrible,2,Terrible (2-2.9)
PC,Hind Review,Great,8,Great (8-8.9)
PC,High Heat Baseball 1999 Review,Good,7,Good (7-7.9)
PC,Star Trek: Hidden Evil Review,Poor,4,Poor (4-4.9)
PC,Hidden & Dangerous Review,Good,7,Good (7-7.9)
PC,Sammy Sosa High Heat Baseball 2001 Review,Great,8,Great (8-8.9)
PC,High Heat Baseball 2000 Review,Great,8,Great (8-8.9)
PC,Hexplore Review,Fair,6,Fair (6-6.9)
PC,Hexen Review,Fair,6,Fair (6-6.9)
PC,Hexen II Mission Pack: Portal of Praevus Review,Great,8,Great (8-8.9)
PC,Heroes of Might and Magic: A Strategic Quest Review,Good,7,Good (7-7.9)
PC,Heroes of Might and Magic II: The Succession Wars Review,Great,8,Great (8-8.9)
PC,Hellfire Review,Good,7,Good (7-7.9)
PC,Hellbender Review,Fair,6,Fair (6-6.9)
PC,HeliCOPS Review,Good,7,Good (7-7.9)
PC,H.E.D.Z. Review,Mediocre,5,Mediocre (5-5.9)
PC,Heavy Gear Review,Good,7,Good (7-7.9)
PC,Heavy Gear II Review,Superb,9,Excellent (9-10)
PC,"Games People Play: Hearts, Spades, Euchre Review",Good,7,Good (7-7.9)
PC,Heart of Darkness Review,Good,7,Good (7-7.9)
PC,Harvester Review,Fair,6,Fair (6-6.9)
PC,Harley-Davidson: Race Across America Review,Mediocre,5,Mediocre (5-5.9)
PC,Hardline Review,Poor,4,Poor (4-4.9)
PC,Havoc Review,Good,7,Good (7-7.9)
PC,Hardball 5 Review,Great,8,Great (8-8.9)
PC,Hardball 6 Review,Good,7,Good (7-7.9)
PC,Star Trek Deep Space Nine: Harbinger Review,Poor,4,Poor (4-4.9)
PC,Hangsim Review,Mediocre,5,Mediocre (5-5.9)
PC,Heroes of Might and Magic III: Armageddon's Blade Review,Great,8,Great (8-8.9)
PC,Gunship! Review,Fair,6,Fair (6-6.9)
PC,Gunmetal Review,Fair,6,Fair (6-6.9)
